primary_material,recycled_percentage,dye_type,chemical_finish,manufacturing_country,shipping_distance_km,has_oeko_tex,is_fair_trade,is_b_corp,est_carbon_emission_kg,eco_score
Recycled Polyester,57,Natural,True,USA,14781,True,True,False,20.71,78.49
Hemp,15,Natural,False,USA,13018,False,True,False,17.15,98.67
Recycled Polyester,67,Azo-free,False,UK,8331,True,True,False,9.28,100.0
Hemp,11,Azo-free,False,USA,13431,False,True,True,14.78,100.0
Cotton,10,Unknown,True,Australia,8963,True,True,False,18.96,38.55
Cotton,14,Azo-free,True,India,739,False,True,True,5.27,82.28
Organic Cotton,11,Synthetic,True,Vietnam,3582,False,False,False,11.97,50.86
Polyester,6,Synthetic,True,India,848,True,False,True,13.49,27.95
Hemp,12,Azo-free,False,UK,8369,False,True,True,6.59,100.0
Organic Cotton,2,Natural,True,Australia,8973,True,False,True,15.39,84.46
Hemp,14,Unknown,False,Vietnam,3619,True,True,False,4.63,99.23
Nylon,11,Azo-free,False,UK,7160,True,True,False,18.31,67.86
Hemp,14,Unknown,False,India,671,False,False,True,0.5,97.45
Nylon,11,Unknown,True,UK,8146,True,False,False,23.36,12.46
Cotton,6,Unknown,False,UK,7399,True,False,False,12.28,53.79
Polyester,0,Azo-free,True,Vietnam,4314,False,False,True,18.06,47.57
Polyester,1,Synthetic,False,UK,8294,False,False,True,21.22,33.51
Hemp,3,Synthetic,False,India,727,True,True,True,0.71,100.0
Cotton,1,Unknown,True,Vietnam,3199,False,True,True,11.04,52.12
Polyester,5,Azo-free,True,USA,13852,True,True,True,27.37,50.24
Recycled Polyester,67,Synthetic,True,USA,13091,False,True,False,20.89,49.23
Cotton,9,Azo-free,False,India,449,False,True,False,1.62,93.31
Organic Cotton,2,Natural,False,UK,8283,True,True,True,8.35,100.0
Cotton,7,Azo-free,True,Australia,8635,True,False,False,14.56,54.85
Polyester,13,Natural,True,Vietnam,4809,True,True,False,15.12,47.78
Cotton,15,Azo-free,False,Vietnam,4581,False,True,True,9.25,96.98
Organic Cotton,6,Unknown,False,Vietnam,3424,False,False,True,6.88,85.17
Organic Cotton,14,Azo-free,True,India,629,True,False,True,2.8,100.0
Hemp,12,Synthetic,False,India,744,False,True,True,2.62,99.63
Recycled Polyester,56,Natural,False,Vietnam,3333,False,True,True,3.98,100.0
Hemp,13,Unknown,False,Australia,8517,False,False,False,13.04,72.83
Organic Cotton,3,Unknown,False,Vietnam,4953,False,True,True,8.3,97.39
Hemp,6,Natural,True,Vietnam,4614,True,True,False,8.73,93.69
Polyester,14,Unknown,True,USA,13001,True,True,True,26.49,24.1
Organic Cotton,6,Unknown,True,Australia,8315,False,True,False,14.44,52.73
Hemp,12,Natural,False,USA,14702,False,True,True,16.23,100.0
Organic Cotton,12,Azo-free,False,USA,14222,False,True,False,17.16,96.47
Hemp,0,Natural,True,Australia,8755,False,False,True,13.85,86.38
Cotton,7,Natural,False,Australia,8090,True,False,False,11.07,73.11
Organic Cotton,13,Natural,False,Vietnam,3792,False,True,False,6.99,100.0
Organic Cotton,12,Synthetic,False,India,454,True,False,True,1.93,95.01
Hemp,12,Unknown,True,USA,14339,False,False,True,20.96,55.48
Recycled Polyester,57,Unknown,False,USA,14458,False,False,True,21.18,76.52
Hemp,12,Synthetic,True,India,445,False,True,False,5.91,69.38
Cotton,3,Unknown,False,Vietnam,3102,False,False,False,8.98,48.91
Cotton,8,Natural,False,Vietnam,3854,True,False,False,6.78,76.18
Cotton,11,Synthetic,False,Australia,8358,True,True,True,15.71,70.99
Nylon,8,Azo-free,False,UK,7499,False,True,True,17.47,60.73
Hemp,3,Unknown,True,Vietnam,4899,False,False,False,9.38,62.76
Polyester,2,Unknown,True,Australia,9169,False,False,True,25.12,9.13
Hemp,15,Natural,False,Vietnam,4529,True,False,True,4.5,100.0
Recycled Polyester,68,Azo-free,True,USA,13424,True,False,True,17.27,90.09
Recycled Polyester,70,Synthetic,True,Australia,8037,False,True,True,15.89,69.23
Hemp,14,Unknown,False,UK,7796,False,True,False,10.3,82.57
Nylon,4,Unknown,False,Australia,9090,True,False,False,22.6,28.77
Hemp,2,Unknown,False,India,312,False,False,False,3.82,84.45
Nylon,0,Natural,True,UK,7720,False,False,True,23.67,28.26
Recycled Polyester,81,Natural,False,UK,7269,False,True,True,7.78,100.0
Cotton,9,Natural,True,USA,14126,False,False,True,22.75,48.6
Polyester,11,Synthetic,False,UK,8096,False,True,False,20.86,27.7
Nylon,5,Natural,False,Vietnam,3006,False,False,True,14.59,54.47
Hemp,13,Unknown,False,Australia,9303,True,True,True,11.81,100.0
Cotton,13,Synthetic,False,UK,7511,True,False,True,16.03,58.56
Hemp,12,Natural,True,USA,13755,True,True,False,20.09,88.98
Polyester,4,Azo-free,True,India,311,False,False,True,11.89,51.77
Organic Cotton,5,Unknown,True,UK,8715,False,True,True,15.56,72.55
Cotton,1,Unknown,False,USA,13144,False,False,True,22.01,48.55
Hemp,0,Unknown,False,India,399,False,True,False,2.08,96.68
Recycled Polyester,91,Unknown,False,India,206,True,False,True,2.01,100.0
Recycled Polyester,71,Natural,True,USA,13430,False,True,False,20.05,67.8
Recycled Polyester,81,Natural,False,Vietnam,3604,False,False,False,5.69,100.0
Hemp,1,Natural,True,UK,7590,True,True,False,11.53,93.95
Polyester,5,Azo-free,False,USA,14378,False,True,True,23.09,57.36
Nylon,8,Natural,True,Australia,9194,False,True,True,22.73,40.02
Recycled Polyester,83,Unknown,False,UK,8843,True,False,True,12.07,95.35
Hemp,11,Unknown,False,Australia,9783,False,True,False,15.0,75.67
Cotton,10,Natural,False,Australia,8459,True,False,True,13.05,84.88
Nylon,0,Natural,True,Vietnam,4360,True,False,True,19.64,45.53
Polyester,2,Synthetic,False,UK,8070,True,True,False,21.51,33.12
Recycled Polyester,65,Natural,False,Australia,8082,False,False,True,11.12,100.0
Cotton,4,Azo-free,True,Australia,8466,True,False,False,14.13,61.92
Cotton,10,Synthetic,True,USA,13238,False,True,False,23.88,20.57
Organic Cotton,15,Azo-free,True,UK,7880,True,False,True,11.96,99.53
Nylon,0,Azo-free,False,UK,7554,False,True,False,19.09,51.81
Recycled Polyester,69,Azo-free,True,Vietnam,3563,False,False,True,9.01,99.91
Nylon,0,Azo-free,False,USA,13334,True,True,False,25.89,48.94
Nylon,10,Natural,True,India,881,True,True,False,13.46,46.88
Hemp,15,Synthetic,False,UK,7430,True,False,True,9.33,92.82
Organic Cotton,5,Natural,False,UK,7970,False,False,True,12.05,100.0
Polyester,11,Natural,False,Vietnam,4488,False,False,False,13.29,51.1
Nylon,0,Unknown,True,USA,13724,True,False,False,29.75,1.46
Organic Cotton,8,Azo-free,False,India,429,False,False,False,1.51,100.0
Organic Cotton,14,Azo-free,True,India,348,True,False,False,4.96,98.21
Cotton,12,Unknown,True,Vietnam,4242,False,True,True,10.85,49.46
Hemp,11,Unknown,False,India,583,True,True,False,3.48,100.0
Organic Cotton,4,Azo-free,True,UK,7180,False,True,False,12.29,85.66
Polyester,9,Synthetic,True,India,991,False,False,False,16.91,7.46
Polyester,14,Natural,False,Vietnam,3682,True,False,False,12.61,66.6
Organic Cotton,3,Unknown,False,USA,14650,False,True,True,21.54,78.75
Cotton,13,Synthetic,False,UK,8007,False,False,True,16.56,53.24
Hemp,3,Natural,True,UK,8889,False,True,True,14.05,91.58
Polyester,14,Unknown,True,Vietnam,3149,True,False,False,16.67,25.0
Nylon,0,Unknown,False,India,738,False,True,True,11.69,48.16
Polyester,7,Azo-free,False,Australia,9576,False,True,True,19.77,64.1
Organic Cotton,3,Synthetic,True,Australia,9106,False,True,False,19.32,54.23
Recycled Polyester,63,Natural,False,Australia,8868,False,True,True,11.74,100.0
Nylon,3,Unknown,True,USA,14776,True,False,True,32.03,9.43
Organic Cotton,12,Synthetic,True,Australia,9037,True,True,True,14.57,73.74
Hemp,11,Azo-free,False,Australia,8430,True,False,False,8.01,100.0
Nylon,0,Synthetic,False,USA,13819,True,False,False,31.57,17.64
Nylon,9,Natural,True,USA,14793,False,True,False,31.9,21.58
Cotton,4,Natural,True,UK,7018,True,True,True,14.18,77.9
Cotton,6,Azo-free,False,UK,7849,True,False,True,10.04,91.61
Organic Cotton,5,Azo-free,True,Australia,8061,False,True,False,12.64,80.64
Polyester,10,Synthetic,True,Vietnam,3058,False,True,True,18.92,22.88
Nylon,5,Natural,True,India,457,True,True,False,15.05,44.44
Nylon,14,Unknown,False,Australia,9754,True,False,False,23.36,32.2
Organic Cotton,10,Azo-free,True,USA,14009,True,True,True,18.67,99.04
Organic Cotton,7,Synthetic,True,USA,13578,True,True,True,20.69,68.33
Polyester,10,Unknown,False,Australia,8671,False,False,True,20.82,40.34
Cotton,12,Synthetic,True,Australia,8029,True,True,True,16.02,48.58
Hemp,15,Unknown,False,Australia,9287,False,False,True,12.41,83.7
Nylon,3,Azo-free,False,Vietnam,4827,True,False,False,16.63,58.23
Hemp,14,Synthetic,False,UK,7538,True,False,False,11.89,86.14
Organic Cotton,3,Natural,False,India,223,False,True,False,0.5,100.0
Cotton,5,Unknown,True,Australia,9720,True,True,True,19.55,49.96
Hemp,4,Synthetic,False,UK,7471,True,False,True,9.35,88.25
Recycled Polyester,89,Natural,True,UK,8929,False,True,False,11.74,87.1
Nylon,9,Unknown,False,USA,13958,False,True,False,26.98,16.38
Hemp,9,Natural,True,India,873,False,True,True,3.1,100.0
Organic Cotton,12,Natural,False,USA,14211,True,True,False,15.18,100.0
Polyester,4,Unknown,True,UK,8934,True,True,False,21.87,18.15
Polyester,0,Synthetic,False,UK,7210,False,True,False,19.35,23.43
Recycled Polyester,89,Unknown,True,India,872,False,False,True,5.3,82.4
Cotton,14,Unknown,True,USA,14553,False,True,True,23.3,38.29
Hemp,11,Natural,False,USA,13863,True,True,False,16.87,100.0
Polyester,10,Unknown,False,Vietnam,3170,True,True,False,12.17,50.19
Hemp,13,Azo-free,True,USA,14148,False,False,True,19.39,84.28
Recycled Polyester,56,Synthetic,True,Australia,8738,False,False,True,16.59,57.97
Nylon,1,Unknown,False,India,321,True,True,False,10.45,51.93
Cotton,14,Azo-free,False,Vietnam,3721,True,False,False,7.88,85.46
Recycled Polyester,90,Azo-free,True,Australia,9143,False,False,False,14.9,76.01
Nylon,2,Azo-free,False,UK,8102,True,False,False,17.77,55.47
Recycled Polyester,75,Azo-free,False,Australia,9549,False,True,False,12.63,100.0
Polyester,14,Azo-free,True,Australia,8661,True,True,True,19.9,63.9
Recycled Polyester,91,Azo-free,True,USA,14266,True,True,True,16.35,100.0
Recycled Polyester,75,Azo-free,True,Vietnam,4091,False,False,True,9.24,91.9
Recycled Polyester,68,Synthetic,False,Australia,8906,True,True,True,13.42,92.98
Nylon,7,Natural,True,Australia,8901,True,True,True,21.76,52.69
Hemp,15,Unknown,False,UK,8128,True,False,True,11.8,98.62
Recycled Polyester,86,Unknown,False,Vietnam,4645,False,False,False,7.45,84.49
Organic Cotton,10,Azo-free,True,Australia,8658,True,True,True,14.11,100.0
Hemp,15,Azo-free,True,UK,7466,False,True,False,10.09,93.17
Nylon,14,Unknown,False,India,275,True,False,True,13.09,54.15
Recycled Polyester,59,Synthetic,False,India,836,False,False,True,5.49,87.45
Recycled Polyester,98,Natural,False,Australia,9355,False,False,False,10.61,96.27
Hemp,13,Natural,False,India,724,True,False,True,0.68,100.0
Cotton,13,Natural,True,Australia,9231,True,True,True,16.38,73.7
Cotton,10,Synthetic,True,USA,14175,False,False,False,27.5,7.12
Polyester,5,Synthetic,False,Vietnam,3363,False,False,False,14.25,23.56
Organic Cotton,7,Azo-free,True,Vietnam,3925,True,False,True,8.62,98.12
Hemp,1,Azo-free,True,Australia,8003,True,True,False,10.81,91.47
Hemp,11,Synthetic,True,Australia,9303,False,True,True,18.14,64.22
Recycled Polyester,59,Azo-free,True,USA,14446,True,True,False,17.89,78.52
Hemp,3,Azo-free,False,India,457,True,True,True,0.5,100.0
Hemp,10,Unknown,False,USA,14933,True,True,False,17.8,79.01
Nylon,6,Unknown,True,Vietnam,3120,False,True,True,19.12,24.73
Hemp,12,Natural,False,Vietnam,3277,False,True,False,5.35,100.0
Nylon,12,Synthetic,False,India,603,True,False,False,14.0,34.55
Polyester,1,Synthetic,True,India,414,True,False,True,14.2,27.05
Polyester,12,Natural,False,UK,7107,False,True,False,17.39,50.19
Organic Cotton,3,Unknown,True,Australia,9459,False,True,True,16.64,67.12
Hemp,0,Synthetic,False,Australia,9843,True,False,True,15.53,88.83
Polyester,5,Unknown,True,Vietnam,4879,False,True,True,17.17,26.14
Recycled Polyester,66,Unknown,False,Australia,9925,False,False,True,13.99,79.45
Polyester,6,Unknown,False,UK,7021,False,True,False,17.26,35.56
Cotton,3,Synthetic,True,USA,13136,True,False,True,26.05,30.46
Recycled Polyester,95,Unknown,False,UK,7586,False,False,True,11.7,88.57
Organic Cotton,2,Unknown,True,Australia,9061,True,False,False,14.95,54.09
Nylon,5,Synthetic,True,Australia,8892,False,False,True,26.69,7.35
Recycled Polyester,82,Natural,True,Vietnam,3089,True,True,False,7.38,97.27
Organic Cotton,11,Unknown,True,India,500,False,True,False,6.29,66.7
Recycled Polyester,62,Azo-free,False,India,992,False,True,True,1.14,100.0
Organic Cotton,4,Azo-free,True,India,801,True,False,True,3.92,100.0
Polyester,11,Synthetic,True,India,800,True,True,False,12.34,24.58
Nylon,3,Natural,True,UK,8117,True,True,False,24.1,37.87
Polyester,12,Unknown,True,USA,14254,False,False,False,30.66,0.0
Nylon,11,Natural,True,Vietnam,4304,True,False,False,19.56,34.42
Cotton,13,Azo-free,True,India,570,False,True,False,4.79,71.01
Organic Cotton,12,Unknown,False,USA,14502,False,False,False,20.4,59.03
Recycled Polyester,75,Natural,True,Australia,8444,True,True,False,14.18,90.82
Nylon,11,Azo-free,True,USA,13289,False,True,False,27.82,28.6
Hemp,13,Synthetic,True,Australia,8691,True,False,False,14.46,58.99
Recycled Polyester,63,Unknown,True,Vietnam,4527,True,False,True,8.75,75.97
Organic Cotton,4,Unknown,False,UK,8910,True,True,True,10.52,92.52
Cotton,10,Synthetic,False,Vietnam,3415,True,True,False,10.86,63.51
Polyester,14,Unknown,False,Australia,8593,False,True,True,21.39,41.43
Nylon,3,Unknown,True,UK,8131,False,False,True,26.97,12.04
Organic Cotton,14,Synthetic,True,Australia,9802,False,False,False,18.75,45.77
Hemp,11,Unknown,True,USA,14830,True,False,False,23.71,59.83
Polyester,2,Natural,True,UK,7614,False,True,True,21.95,46.89
Recycled Polyester,62,Azo-free,False,India,463,False,True,False,2.66,100.0
Polyester,6,Azo-free,True,USA,13652,True,True,True,26.6,48.35
Nylon,10,Synthetic,False,USA,14350,True,False,True,28.04,32.26
Hemp,0,Synthetic,False,USA,13408,False,False,False,17.73,61.61
Recycled Polyester,74,Azo-free,False,UK,8748,False,False,False,9.31,95.14
Polyester,6,Unknown,False,Vietnam,3170,False,True,False,15.57,43.4
Cotton,4,Synthetic,True,India,281,False,True,True,9.4,47.75
Cotton,2,Synthetic,True,Vietnam,4782,True,True,False,14.9,39.54
Recycled Polyester,56,Synthetic,True,Australia,8408,True,True,True,16.38,69.5
Nylon,7,Natural,True,India,496,False,True,False,15.16,40.74
Nylon,5,Unknown,False,UK,8771,True,False,True,22.01,35.64
Organic Cotton,8,Natural,True,India,819,True,True,True,4.74,100.0
Organic Cotton,5,Unknown,False,UK,7844,False,True,False,11.27,75.68
Organic Cotton,0,Azo-free,False,Australia,8132,True,True,False,8.84,100.0
Hemp,13,Synthetic,False,India,862,True,False,False,4.14,92.36
Cotton,8,Azo-free,False,Vietnam,4520,False,False,False,7.88,74.71
Hemp,6,Natural,True,India,807,False,False,False,5.81,83.23
Nylon,14,Unknown,False,Australia,8290,False,False,True,23.42,35.25
Nylon,4,Unknown,False,India,544,True,True,True,10.5,55.15
Nylon,4,Azo-free,False,Australia,8044,False,False,True,18.65,60.29
Hemp,8,Natural,True,USA,14242,False,False,False,22.14,61.84
Recycled Polyester,53,Azo-free,True,India,431,False,False,True,2.77,100.0
Organic Cotton,13,Unknown,True,Vietnam,4293,True,False,False,11.2,65.45
Cotton,4,Azo-free,False,Vietnam,4652,True,False,False,6.41,83.29
Nylon,7,Natural,False,Australia,9863,False,False,False,22.85,37.38
Polyester,6,Natural,False,UK,8988,True,True,True,17.66,72.42
Cotton,10,Synthetic,False,Australia,9277,False,True,False,17.18,50.09
Recycled Polyester,67,Synthetic,False,USA,14592,True,False,True,19.56,81.29
Nylon,7,Natural,True,Vietnam,3729,False,True,False,19.59,33.65
Polyester,6,Natural,True,Vietnam,4502,True,True,False,14.92,46.21
Recycled Polyester,50,Azo-free,False,Australia,8295,False,True,True,10.46,100.0
Cotton,11,Unknown,True,USA,14281,False,True,False,26.34,19.86
Polyester,14,Azo-free,True,UK,7928,False,True,True,18.78,46.08
Cotton,10,Unknown,False,Australia,8645,False,True,False,16.16,50.99
Polyester,1,Azo-free,False,UK,8549,True,True,True,16.82,81.65
Organic Cotton,4,Synthetic,True,Australia,8188,False,False,False,15.53,41.95
Cotton,15,Unknown,True,UK,7852,False,True,True,18.13,45.71
Cotton,8,Natural,True,India,760,True,True,True,5.69,80.88
Organic Cotton,4,Natural,False,Vietnam,3793,False,True,False,5.4,100.0
Recycled Polyester,76,Synthetic,True,Australia,9207,True,True,True,16.2,71.46
Recycled Polyester,55,Azo-free,True,USA,13435,True,True,False,17.73,82.59
Nylon,5,Natural,False,Vietnam,3400,False,False,False,13.41,43.75
Cotton,14,Unknown,True,Australia,8230,True,False,True,18.03,51.2
Organic Cotton,9,Natural,False,Vietnam,3949,True,True,False,3.54,100.0
Cotton,6,Natural,False,Australia,9023,False,False,False,16.58,63.68
Organic Cotton,15,Unknown,False,Australia,8159,True,True,True,11.42,100.0
Polyester,0,Azo-free,False,USA,14492,True,True,True,23.46,69.72
Nylon,11,Synthetic,False,USA,14338,True,False,True,31.07,25.71
Polyester,14,Natural,True,India,587,True,True,True,8.73,64.27
Hemp,8,Azo-free,True,UK,7982,True,True,True,8.7,100.0
Cotton,1,Unknown,False,USA,13844,True,True,True,21.31,69.03
Polyester,9,Unknown,True,Vietnam,3049,False,True,True,17.05,35.33
Recycled Polyester,52,Unknown,False,Australia,9465,True,False,False,12.35,74.88
Nylon,5,Azo-free,False,UK,8107,True,False,False,18.91,54.64
Polyester,14,Azo-free,False,Australia,9667,False,False,False,21.53,44.16
Polyester,4,Azo-free,False,USA,13923,True,True,False,23.81,61.51
Recycled Polyester,59,Azo-free,True,UK,7285,True,False,True,12.37,100.0
Hemp,1,Synthetic,True,Vietnam,4913,True,True,False,11.02,69.09
Polyester,12,Unknown,True,UK,7719,False,True,True,22.36,25.36
Recycled Polyester,98,Natural,True,UK,8638,True,False,True,13.69,100.0
Polyester,7,Unknown,False,Australia,9109,True,True,True,17.89,50.69
Organic Cotton,5,Synthetic,True,Vietnam,3926,True,False,False,11.91,55.22
Hemp,9,Azo-free,False,Vietnam,3426,False,False,False,4.38,100.0
Recycled Polyester,81,Synthetic,False,Vietnam,3719,True,False,False,8.68,84.46
Hemp,3,Unknown,False,USA,13055,False,True,False,18.61,69.89
Polyester,2,Synthetic,True,India,565,False,False,True,15.43,21.25
Polyester,9,Unknown,True,UK,7840,True,True,True,21.61,36.79
Cotton,14,Synthetic,True,USA,13562,False,True,False,25.7,22.44
Nylon,5,Unknown,False,Australia,8081,False,False,False,20.99,15.43
Cotton,6,Unknown,False,Australia,8011,False,True,False,13.11,49.01
Polyester,15,Natural,False,India,203,True,True,True,7.86,92.16
Hemp,0,Unknown,False,Vietnam,4626,False,True,False,8.09,82.12
Nylon,1,Azo-free,False,UK,8437,False,True,True,17.84,66.32
Recycled Polyester,72,Unknown,False,UK,8882,True,True,True,9.69,96.94
Organic Cotton,6,Unknown,False,UK,7538,False,True,True,11.59,86.05
Cotton,7,Natural,True,Vietnam,3272,False,True,False,8.46,62.37
Cotton,8,Synthetic,False,Australia,8654,True,False,True,14.5,60.37
Nylon,6,Synthetic,True,USA,14132,True,True,True,33.31,11.46
Cotton,15,Synthetic,True,Australia,9283,False,False,True,21.4,30.14
Nylon,1,Azo-free,False,India,297,False,False,False,11.25,58.42
Recycled Polyester,58,Unknown,False,Australia,8494,False,False,True,12.58,76.17
